HDP1,HDP2,HDP3,HDP4,HDP5,UDP1,UDP2,UDP3,UDP4
0.111111111,0.333333333,0.555555556,0.222222222,0.111111111,0.222222222,0.222222222,0.222222222,0.444444444
0.222222222,0.444444444,0.444444444,0.333333333,0.333333333,0.222222222,0.222222222,0.222222222,0.444444444
0.222222222,0.111111111,0.444444444,0.222222222,0.111111111,0.222222222,0.222222222,0.222222222,0.444444444
0.111111111,0.111111111,0,0.222222222,0.111111111,0.222222222,0.222222222,0.222222222,0.444444444
0.111111111,0.222222222,0.333333333,0.222222222,0.666666667,0.222222222,0.222222222,0.222222222,0.444444444
0.222222222,0.111111111,0.666666667,0.333333333,0.222222222,0.222222222,0.222222222,0.222222222,0.444444444
0.222222222,0.333333333,0.333333333,0.111111111,0.222222222,0.222222222,0.222222222,0.222222222,0.444444444
0.666666667,0.333333333,0.444444444,0.555555556,0,0.222222222,0.222222222,0.222222222,0.444444444
0.222222222,0,0.333333333,0.222222222,0,0.222222222,0.222222222,0.222222222,0.444444444
0.222222222,0.111111111,0,0.444444444,0.333333333,0.222222222,0.222222222,0.222222222,0.444444444
0.222222222,0.222222222,0.222222222,0.111111111,0.222222222,0.222222222,0.222222222,0.222222222,0.444444444
0.25,0.125,0.125,0.125,0.125,0.25,0.125,0.375,0.25
0.25,0.125,0.125,0.125,0.375,0.25,0.125,0.375,0.25
0.25,0.125,0.25,0.125,0.25,0.25,0.125,0.375,0.25
0.25,0.125,0.25,0.125,0.125,0.25,0.125,0.375,0.25
0.375,0.25,0.25,0.125,0.125,0.25,0.125,0.375,0.25
0.25,0.25,0.25,0.125,0.125,0.25,0.125,0.375,0.25
0.25,0.125,0.125,0.25,0.125,0.25,0.125,0.375,0.25
0.25,0.375,0.25,0.25,0.25,0.25,0.125,0.375,0.25
0.125,0.125,0.25,0.25,0.125,0.25,0.125,0.375,0.25
0.125,0.375,0.375,0.125,0.125,0.25,0.125,0.375,0.25
0.25,0.25,0.25,0.125,0.125,0.25,0.125,0.375,0.25
0.25,0.25,0.25,0.125,0.25,0.25,0.125,0.375,0.25
0.25,0.375,0.25,0.125,0.25,0.25,0.125,0.375,0.25
0.25,0.25,0.125,0.125,0.25,0.25,0.125,0.375,0.25
0.25,0.25,0.25,0.375,0.25,0.25,0.125,0.375,0.25
0.25,0.125,0.375,0.25,0.125,0.25,0.125,0.375,0.25
0.125,0.5,0.25,0.25,0.25,0.25,0.125,0.375,0.25
0.25,0.25,0.125,0.25,0.25,0.25,0.125,0.375,0.25
0.125,0.25,0.5,0.125,0.25,0.25,0.125,0.375,0.25
0.125,0.25,0.375,0.125,0.125,0.25,0.125,0.375,0.25
0.25,0.25,0.125,0.25,0.125,0.25,0.125,0.375,0.25
0.25,0.125,0.25,0.125,0.25,0.25,0.125,0.375,0.25
0.25,0.125,0.125,0.375,0.125,0.25,0.125,0.375,0.25
0.25,0.25,0.5,0.125,0.25,0.25,0.125,0.375,0.25
0.5,0.25,0.375,0.25,0.125,0.25,0.125,0.375,0.25
0.125,0.125,0.125,0.125,0.25,0.25,0.125,0.375,0.25
0.125,0.375,0.25,0.25,0.125,0.25,0.125,0.375,0.25
0.25,0.25,0.125,0.25,0.125,0.25,0.125,0.375,0.25
0.25,0.25,0.125,0.25,0.25,0.25,0.125,0.375,0.25
0.15,0.2,0.35,0.15,0.15,0.15,0.15,0.15,0.2
0.2,0.2,0.2,0.25,0.2,0.15,0.15,0.15,0.2
0.2,0.2,0.2,0.15,0.2,0.15,0.15,0.15,0.2
0.2,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.2
0.2,0.1,0.1,0.3,0.1,0.15,0.15,0.15,0.2
0.15,0.25,0.3,0.2,0.15,0.15,0.15,0.15,0.2
0.2,0.2,0.1,0.2,0.15,0.15,0.15,0.15,0.2
0.15,0.1,0.25,0.1,0.1,0.15,0.15,0.15,0.2
0.25,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.2
0.25,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.2
0.25,0.2,0.15,0.1,0.2,0.15,0.15,0.15,0.2
0.15,0.25,0.15,0.25,0.15,0.15,0.15,0.15,0.2
0.15,0.15,0.25,0.2,0.15,0.15,0.15,0.15,0.2
0.15,0.05,0.25,0.05,0.15,0.15,0.15,0.15,0.2
0.15,0.1,0.2,0.2,0.15,0.15,0.15,0.15,0.2
0.2,0.25,0.25,0.15,0.2,0.15,0.15,0.15,0.2
0.25,0.15,0.1,0.15,0.1,0.15,0.15,0.15,0.2
0.2,0.1,0.2,0.2,0.2,0.15,0.15,0.15,0.2
0.15,0.25,0.2,0.25,0.1,0.15,0.15,0.15,0.2
0.15,0.2,0.15,0.2,0.05,0.15,0.15,0.15,0.2
0.15,0.15,0.2,0.15,0.2,0.15,0.15,0.15,0.2
0.15,0.25,0.05,0.1,0.2,0.15,0.15,0.15,0.2
0.25,0.1,0.05,0.15,0.2,0.15,0.15,0.15,0.2
0.2,0.15,0.2,0.15,0.2,0.15,0.15,0.15,0.2
0.25,0.125,0.25,0.125,0.125,0.25,0.125,0.25,0.125
0.25,0.125,0,0,0.375,0.25,0.125,0.25,0.125
0.25,0.25,0.125,0.125,0.125,0.25,0.125,0.25,0.125
0.125,0.125,0.25,0.125,0.125,0.25,0.125,0.25,0.125
0.125,0.25,0.375,0.125,0.125,0.25,0.125,0.25,0.125
0.125,0.5,0.375,0.125,0.125,0.25,0.125,0.25,0.125
0.25,0.125,0.25,0.25,0.125,0.25,0.125,0.25,0.125
0.375,0.125,0.125,0.125,0,0.25,0.125,0.25,0.125
0.25,0.125,0.25,0.125,0.125,0.25,0.125,0.25,0.125
0.25,0.25,0.125,0.125,0.125,0.25,0.125,0.25,0.125
0.25,0.25,0.125,0.25,0.125,0.25,0.125,0.25,0.125
0.25,0.25,0.375,0.25,0.125,0.25,0.125,0.25,0.125
0.25,0.375,0.375,0.25,0,0.25,0.125,0.25,0.125
0.25,0.25,0.125,0.125,0.125,0.25,0.125,0.25,0.125
0.25,0.25,0.25,0.25,0.125,0.25,0.125,0.25,0.125
0.25,0.125,0.25,0.125,0.125,0.25,0.125,0.25,0.125
0.25,0.125,0.125,0.25,0,0.25,0.125,0.25,0.125
0.125,0.125,0.25,0.125,0,0.25,0.125,0.25,0.125
0.125,0.375,0.125,0.25,0.125,0.25,0.125,0.25,0.125
0.125,0.125,0.375,0.25,0.125,0.25,0.125,0.25,0.125
0.25,0.125,0.125,0.25,0.125,0.25,0.125,0.25,0.125
0.25,0,0.25,0.125,0.125,0.25,0.125,0.25,0.125
0.25,0.125,0.375,0.125,0.125,0.25,0.125,0.25,0.125
0.25,0.25,0.25,0.25,0.125,0.25,0.125,0.25,0.125
0.25,0.125,0.125,0.125,0.125,0.25,0.125,0.25,0.125
0,0.125,0.25,0,0.125,0.25,0.125,0.25,0.125
0.25,0.125,0.25,0.125,0.125,0.25,0.125,0.25,0.125
0.25,0.125,0.125,0.125,0.125,0.25,0.125,0.25,0.125
0.25,0.25,0.125,0.125,0.125,0.25,0.125,0.25,0.125
0.133333333,0.266666667,0.266666667,0.4,0.266666667,0.2,0.4,0.266666667,0.466666667
0.133333333,0.466666667,0.133333333,0.333333333,0.2,0.2,0.4,0.266666667,0.466666667
0.266666667,0.2,0.266666667,0.333333333,0.2,0.2,0.4,0.266666667,0.466666667
0.333333333,0.333333333,0.333333333,0.266666667,0.266666667,0.2,0.4,0.266666667,0.466666667
0.133333333,0.2,0.133333333,0.266666667,0.266666667,0.2,0.4,0.266666667,0.466666667
0.266666667,0.266666667,0.333333333,0.466666667,0.4,0.2,0.4,0.266666667,0.466666667
0.333333333,0.266666667,0.4,0.466666667,0.4,0.2,0.4,0.266666667,0.466666667
0.133333333,0.266666667,0.266666667,0.466666667,0.333333333,0.2,0.4,0.266666667,0.466666667
0.2,0.266666667,0.133333333,0.4,0.266666667,0.2,0.4,0.266666667,0.466666667
0.266666667,0.266666667,0.266666667,0.333333333,0.333333333,0.2,0.4,0.266666667,0.466666667
0.266666667,0.333333333,0.133333333,0.2,0.333333333,0.2,0.4,0.266666667,0.466666667
0.2,0.4,0.266666667,0.333333333,0.266666667,0.2,0.4,0.266666667,0.466666667
0.333333333,0.333333333,0.266666667,0.466666667,0.2,0.2,0.4,0.266666667,0.466666667
0.2,0.266666667,0.2,0.4,0.333333333,0.2,0.4,0.266666667,0.466666667
0.133333333,0.533333333,0.066666667,0.466666667,0.266666667,0.2,0.4,0.266666667,0.466666667
0.266666667,0.333333333,0.4,0.4,0.266666667,0.2,0.4,0.266666667,0.466666667
0.2,0.4,0.4,0.266666667,0.333333333,0.2,0.4,0.266666667,0.466666667
0.266666667,0.133333333,0.266666667,0.2,0.266666667,0.2,0.4,0.266666667,0.466666667
0.333333333,0.333333333,0.266666667,0.333333333,0.333333333,0.2,0.4,0.266666667,0.466666667
0.333333333,0.466666667,0.266666667,0.466666667,0.333333333,0.2,0.4,0.266666667,0.466666667
0.2,0.133333333,0.066666667,0.333333333,0.2,0.2,0.4,0.266666667,0.466666667
0.2,0.2,0.266666667,0.333333333,0.333333333,0.2,0.4,0.266666667,0.466666667
0.466666667,0.266666667,0.266666667,0.333333333,0.266666667,0.2,0.4,0.266666667,0.466666667
0.133333333,0.133333333,0.333333333,0.2,0.333333333,0.2,0.4,0.266666667,0.466666667
0.133333333,0.4,0.133333333,0.266666667,0.333333333,0.2,0.4,0.266666667,0.466666667
0.266666667,0.333333333,0.2,0.533333333,0.2,0.2,0.4,0.266666667,0.466666667
0.133333333,0.266666667,0.333333333,0.266666667,0.2,0.2,0.4,0.266666667,0.466666667
0.266666667,0.333333333,0.2,0.2,0.333333333,0.2,0.4,0.266666667,0.466666667
