HDP2,HDP3,HDP4,HDP5,UDP1,UDP2,UDP3,UDP4
0.411055071,0.519062244,0.371212202,0.624115967,0.307359978,0.385763492,0.267016576,0.840498675
0.378530765,0.531557682,0.377966947,0.512328685,0.307359978,0.385763492,0.267016576,0.840498675
0.396898796,0.521298107,0.397150293,0.343211562,0.307359978,0.385763492,0.267016576,0.840498675
0.451131668,0.53629061,0.386419571,0.336025582,0.307359978,0.385763492,0.267016576,0.840498675
0.42651093,0.531693135,0.364581702,0.555487351,0.307359978,0.385763492,0.267016576,0.840498675
0.443918624,0.552603063,0.35835059,0.702172169,0.307359978,0.385763492,0.267016576,0.840498675
0.456807847,0.533086484,0.40110645,0.628482174,0.307359978,0.385763492,0.267016576,0.840498675
0.42889113,0.58332028,0.47411959,0.620663077,0.307359978,0.385763492,0.267016576,0.840498675
0.490924101,0.517662198,0.51118779,0.639854214,0.307359978,0.385763492,0.267016576,0.840498675
0.48144198,0.52927111,0.481535471,0.314254551,0.307359978,0.385763492,0.267016576,0.840498675
0.443356446,0.531037056,0.382196744,0.233652078,0.307359978,0.385763492,0.267016576,0.840498675
0.487910746,0.533879938,0.426101327,0.313270378,0.400818241,0.495254507,0.384949159,0.724721078
0.425714226,0.533789603,0.411972824,0.40459996,0.400818241,0.495254507,0.384949159,0.724721078
0.511561665,0.532267055,0.474660872,0.296881746,0.400818241,0.495254507,0.384949159,0.724721078
0.588284883,0.53333649,0.564273431,0.657679226,0.400818241,0.495254507,0.384949159,0.724721078
0.590170319,0.534981215,0.547718783,0.546791849,0.400818241,0.495254507,0.384949159,0.724721078
0.52260022,0.530558715,0.547135248,0.589845066,0.400818241,0.495254507,0.384949159,0.724721078
0.584482895,0.537502406,0.560026014,0.351425686,0.400818241,0.495254507,0.384949159,0.724721078
0.504653213,0.529823106,0.532749942,0.335830772,0.400818241,0.495254507,0.384949159,0.724721078
0.427086371,0.531177912,0.539895764,0.300309985,0.400818241,0.495254507,0.384949159,0.724721078
0.415803722,0.534755487,0.425313224,0.398226985,0.400818241,0.495254507,0.384949159,0.724721078
0.496331707,0.530622262,0.509430287,0.319734154,0.400818241,0.495254507,0.384949159,0.724721078
0.439654143,0.528179764,0.527838474,0.357741866,0.400818241,0.495254507,0.384949159,0.724721078
0.543516177,0.53744798,0.600897768,0.719693432,0.400818241,0.495254507,0.384949159,0.724721078
0.550355536,0.534701855,0.530847031,0.661300543,0.400818241,0.495254507,0.384949159,0.724721078
0.504279547,0.535838466,0.454651375,0.433338032,0.400818241,0.495254507,0.384949159,0.724721078
0.520004143,0.536212159,0.535204587,0.50558757,0.400818241,0.495254507,0.384949159,0.724721078
0.469840644,0.534292773,0.399727771,0.499139188,0.400818241,0.495254507,0.384949159,0.724721078
0.468086123,0.535483207,0.563630677,0.668992387,0.400818241,0.495254507,0.384949159,0.724721078
0.486574771,0.534503408,0.485426875,0.497115305,0.400818241,0.495254507,0.384949159,0.724721078
0.427033315,0.532644884,0.425873874,0.604784119,0.400818241,0.495254507,0.384949159,0.724721078
0.362693927,0.530758915,0.410685221,0.57382154,0.400818241,0.495254507,0.384949159,0.724721078
0.535546384,0.538465167,0.462144526,0.569546869,0.400818241,0.495254507,0.384949159,0.724721078
0.46404778,0.535943592,0.416550822,0.432686225,0.400818241,0.495254507,0.384949159,0.724721078
0.552319666,0.538762741,0.435858415,0.511160403,0.400818241,0.495254507,0.384949159,0.724721078
0.497448789,0.533975669,0.541430665,0.473021735,0.400818241,0.495254507,0.384949159,0.724721078
0.501263348,0.533552672,0.41173288,0.505082948,0.400818241,0.495254507,0.384949159,0.724721078
0.484438476,0.534064799,0.566585959,0.424379401,0.400818241,0.495254507,0.384949159,0.724721078
0.531945596,0.534490617,0.543168902,0.397451645,0.400818241,0.495254507,0.384949159,0.724721078
0.426690929,0.532832758,0.412919972,0.430794093,0.400818241,0.495254507,0.384949159,0.724721078
0.455255881,0.559768556,0.61077866,0.554871594,0.699951801,0.717260718,0.655586693,0.767716034
0.593759139,0.562456671,0.668722475,0.342689164,0.699951801,0.717260718,0.655586693,0.767716034
0.647829632,0.559414624,0.539731897,0.298247064,0.699951801,0.717260718,0.655586693,0.767716034
0.326230431,0.550614789,0.35858541,0.611352922,0.699951801,0.717260718,0.655586693,0.767716034
0.468397098,0.559997944,0.379622951,0.315864284,0.699951801,0.717260718,0.655586693,0.767716034
0.343887165,0.55993386,0.477427679,0.606043266,0.699951801,0.717260718,0.655586693,0.767716034
0.532504488,0.559396283,0.564358573,0.300874153,0.699951801,0.717260718,0.655586693,0.767716034
0.560105731,0.567131379,0.564176513,0.44290484,0.699951801,0.717260718,0.655586693,0.767716034
0.354080309,0.564595887,0.432604928,0.334510464,0.699951801,0.717260718,0.655586693,0.767716034
0.454307987,0.552435398,0.653547339,0.265491959,0.699951801,0.717260718,0.655586693,0.767716034
0.626206054,0.565623036,0.556365331,0.341426626,0.699951801,0.717260718,0.655586693,0.767716034
0.657204634,0.547345393,0.611715458,0.329570704,0.699951801,0.717260718,0.655586693,0.767716034
0.472965603,0.54591223,0.485291622,0.728673036,0.699951801,0.717260718,0.655586693,0.767716034
0.526666766,0.560127017,0.590948291,0.660521358,0.699951801,0.717260718,0.655586693,0.767716034
0.447883548,0.565245101,0.662563428,0.355441916,0.699951801,0.717260718,0.655586693,0.767716034
0.496122205,0.560875867,0.5727807,0.647206005,0.699951801,0.717260718,0.655586693,0.767716034
0.634880439,0.559440439,0.582834808,0.46137145,0.699951801,0.717260718,0.655586693,0.767716034
0.478272768,0.564458435,0.451450492,0.414580902,0.699951801,0.717260718,0.655586693,0.767716034
0.709112362,0.560413695,0.626357319,0.509061434,0.699951801,0.717260718,0.655586693,0.767716034
0.510864833,0.564633929,0.568400823,0.636645343,0.699951801,0.717260718,0.655586693,0.767716034
0.545291321,0.562741764,0.600752179,0.547078642,0.699951801,0.717260718,0.655586693,0.767716034
0.527768868,0.547718799,0.575966539,0.66531223,0.699951801,0.717260718,0.655586693,0.767716034
0.529577022,0.565885937,0.487221829,0.382163877,0.699951801,0.717260718,0.655586693,0.767716034
0.467684253,0.565252347,0.452819571,0.52409391,0.699951801,0.717260718,0.655586693,0.767716034
0.614872539,0.561430881,0.536977887,0.514374034,0.699951801,0.717260718,0.655586693,0.767716034
0.4902872,0.565756638,0.528261383,0.502408287,0.699951801,0.717260718,0.655586693,0.767716034
0.443086108,0.561442656,0.562379228,0.44761408,0.699951801,0.717260718,0.655586693,0.767716034
0.560344629,0.562901634,0.514315838,0.6890714,0.699951801,0.717260718,0.655586693,0.767716034
0.592503281,0.564240596,0.60540175,0.402657726,0.699951801,0.717260718,0.655586693,0.767716034
0.537052111,0.55237691,0.487835191,0.362059634,0.412268247,0.513954937,0.429071784,0.699636844
0.496993519,0.552614376,0.531002334,0.378950354,0.412268247,0.513954937,0.429071784,0.699636844
0.546921486,0.551449344,0.594252442,0.306727197,0.412268247,0.513954937,0.429071784,0.699636844
0.611152344,0.538720411,0.634216914,0.638633401,0.412268247,0.513954937,0.429071784,0.699636844
0.562735854,0.549909105,0.589378492,0.546454417,0.412268247,0.513954937,0.429071784,0.699636844
0.505668175,0.541026362,0.626861752,0.571641052,0.412268247,0.513954937,0.429071784,0.699636844
0.588041793,0.552545952,0.570648215,0.375630035,0.412268247,0.513954937,0.429071784,0.699636844
0.561722175,0.537176227,0.544135999,0.476430373,0.412268247,0.513954937,0.429071784,0.699636844
0.611907907,0.540856558,0.555754139,0.330820875,0.412268247,0.513954937,0.429071784,0.699636844
0.519782737,0.547869411,0.56088075,0.344138264,0.412268247,0.513954937,0.429071784,0.699636844
0.544495174,0.537362386,0.551786283,0.3517933,0.412268247,0.513954937,0.429071784,0.699636844
0.540105484,0.552523027,0.560223782,0.3211376,0.412268247,0.513954937,0.429071784,0.699636844
0.594633135,0.536845829,0.594964427,0.675674351,0.412268247,0.513954937,0.429071784,0.699636844
0.516491342,0.552106927,0.573810303,0.647774217,0.412268247,0.513954937,0.429071784,0.699636844
0.558646053,0.554339497,0.529171989,0.458461569,0.412268247,0.513954937,0.429071784,0.699636844
0.574623405,0.552638225,0.576859671,0.442720304,0.412268247,0.513954937,0.429071784,0.699636844
0.53907108,0.552787304,0.477262543,0.448403777,0.412268247,0.513954937,0.429071784,0.699636844
0.566169009,0.551916266,0.589373916,0.59129432,0.412268247,0.513954937,0.429071784,0.699636844
0.525898517,0.552145136,0.532194589,0.482754035,0.412268247,0.513954937,0.429071784,0.699636844
0.520483135,0.478673548,0.458810096,0.596370885,0.412268247,0.513954937,0.429071784,0.699636844
0.446877193,0.542696276,0.5339374,0.542481809,0.412268247,0.513954937,0.429071784,0.699636844
0.560689633,0.482785672,0.545736565,0.49509453,0.412268247,0.513954937,0.429071784,0.699636844
0.579646126,0.553033775,0.571811634,0.441735446,0.412268247,0.513954937,0.429071784,0.699636844
0.498011422,0.541446349,0.588430391,0.527071514,0.412268247,0.513954937,0.429071784,0.699636844
0.574332668,0.552041203,0.606370169,0.486662634,0.412268247,0.513954937,0.429071784,0.699636844
0.44109011,0.539111122,0.551491146,0.478321339,0.412268247,0.513954937,0.429071784,0.699636844
0.534955083,0.55263887,0.551204237,0.456389593,0.412268247,0.513954937,0.429071784,0.699636844
0.577100231,0.552636054,0.562862081,0.418571564,0.412268247,0.513954937,0.429071784,0.699636844
0.534187362,0.551251598,0.492245093,0.412931067,0.412268247,0.513954937,0.429071784,0.699636844
0.515978799,0.534040089,0.499081678,0.401473108,0.432396132,0.462769736,0.468399049,0.635652654
0.487476284,0.539373214,0.562068993,0.389040418,0.432396132,0.462769736,0.468399049,0.635652654
0.539728324,0.534797292,0.495280126,0.380272844,0.432396132,0.462769736,0.468399049,0.635652654
0.590907408,0.541674191,0.52989246,0.499788261,0.432396132,0.462769736,0.468399049,0.635652654
0.523771827,0.530442479,0.571523997,0.531221403,0.432396132,0.462769736,0.468399049,0.635652654
0.577430455,0.534849486,0.600191078,0.478593133,0.432396132,0.462769736,0.468399049,0.635652654
0.50133018,0.534365887,0.531445511,0.449067926,0.432396132,0.462769736,0.468399049,0.635652654
0.477462322,0.534520989,0.545052341,0.441975671,0.432396132,0.462769736,0.468399049,0.635652654
0.513667327,0.539575058,0.516050465,0.437543175,0.432396132,0.462769736,0.468399049,0.635652654
0.494307867,0.540206338,0.521779481,0.37574653,0.432396132,0.462769736,0.468399049,0.635652654
0.506079552,0.53525411,0.584168275,0.415780992,0.432396132,0.462769736,0.468399049,0.635652654
0.522936342,0.533977737,0.55845699,0.388026835,0.432396132,0.462769736,0.468399049,0.635652654
0.46847645,0.538907944,0.584837188,0.630990916,0.432396132,0.462769736,0.468399049,0.635652654
0.462411816,0.534802146,0.507840406,0.536396427,0.432396132,0.462769736,0.468399049,0.635652654
0.553919618,0.530870398,0.566790179,0.478712402,0.432396132,0.462769736,0.468399049,0.635652654
0.527432558,0.538315832,0.505682725,0.475648318,0.432396132,0.462769736,0.468399049,0.635652654
0.509199972,0.539289478,0.547547028,0.460218189,0.432396132,0.462769736,0.468399049,0.635652654
0.550662893,0.538711198,0.492065588,0.563140281,0.432396132,0.462769736,0.468399049,0.635652654
0.527989829,0.539403912,0.513332833,0.532360984,0.432396132,0.462769736,0.468399049,0.635652654
0.533058534,0.534198602,0.480555343,0.499896323,0.432396132,0.462769736,0.468399049,0.635652654
0.498967282,0.529340755,0.585724062,0.454787646,0.432396132,0.462769736,0.468399049,0.635652654
0.518192966,0.536885274,0.594306023,0.4564154,0.432396132,0.462769736,0.468399049,0.635652654
0.522100294,0.534920216,0.49896076,0.513237102,0.432396132,0.462769736,0.468399049,0.635652654
0.471587125,0.536229818,0.608790956,0.5625379,0.432396132,0.462769736,0.468399049,0.635652654
0.494292312,0.538859629,0.492785139,0.534928949,0.432396132,0.462769736,0.468399049,0.635652654
0.487104701,0.539284081,0.530323547,0.530733606,0.432396132,0.462769736,0.468399049,0.635652654
0.555190763,0.5393234,0.564002829,0.533888022,0.432396132,0.462769736,0.468399049,0.635652654
0.551561256,0.539180367,0.589639674,0.446064808,0.432396132,0.462769736,0.468399049,0.635652654
0.524057182,0.539348026,0.507260777,0.400417188,0.432396132,0.462769736,0.468399049,0.635652654
0.632128,0.633088,0.662464,0.526688,0.54,0.435456,0.431808,0.605376
0.598432,0.502784,0.614976,0.505088,0.54,0.435456,0.431808,0.605376
0.500928,0.622528,0.436736,0.73472,0.54,0.435456,0.431808,0.605376
0.632768,0.539072,0.59872,0.37856,0.54,0.435456,0.431808,0.605376
0.592576,0.463936,0.63872,0.415936,0.54,0.435456,0.431808,0.605376
0.5008,0.605248,0.51904,0.429376,0.54,0.435456,0.431808,0.605376
0.653504,0.595968,0.623584,0.565376,0.54,0.435456,0.431808,0.605376
0.555872,0.580736,0.60832,0.396608,0.54,0.435456,0.431808,0.605376
0.598624,0.507328,0.55936,0.488608,0.54,0.435456,0.431808,0.605376
0.469312,0.548992,0.650912,0.470912,0.54,0.435456,0.431808,0.605376
0.446656,0.562176,0.456768,0.494976,0.54,0.435456,0.431808,0.605376
0.489984,0.468032,0.609536,0.432832,0.54,0.435456,0.431808,0.605376
0.619968,0.5376,0.615872,0.561344,0.54,0.435456,0.431808,0.605376
0.410368,0.67952,0.550656,0.563072,0.54,0.435456,0.431808,0.605376
0.524608,0.624768,0.553536,0.433696,0.54,0.435456,0.431808,0.605376
0.585984,0.568704,0.662848,0.42592,0.54,0.435456,0.431808,0.605376
0.500672,0.595328,0.577536,0.449984,0.54,0.435456,0.431808,0.605376
0.54144,0.403008,0.687104,0.582528,0.54,0.435456,0.431808,0.605376
0.68192,0.453312,0.661632,0.392704,0.54,0.435456,0.431808,0.605376
0.477056,0.519552,0.55648,0.462272,0.54,0.435456,0.431808,0.605376
0.612864,0.5248,0.587616,0.409568,0.54,0.435456,0.431808,0.605376
0.587776,0.541376,0.700992,0.492064,0.54,0.435456,0.431808,0.605376
0.720448,0.52032,0.618528,0.558208,0.54,0.435456,0.431808,0.605376
0.564704,0.526784,0.52528,0.46752,0.54,0.435456,0.431808,0.605376
0.59552,0.517312,0.658304,0.34272,0.54,0.435456,0.431808,0.605376
0.485344,0.579584,0.571424,0.394304,0.54,0.435456,0.431808,0.605376
0.630336,0.632576,0.623488,0.42048,0.54,0.435456,0.431808,0.605376
0.625728,0.604288,0.576832,0.432704,0.54,0.435456,0.431808,0.605376
0.649472,0.564544,0.6416,0.505792,0.54,0.435456,0.431808,0.605376
0.424447646,0.35907781,0.366762728,0.642891451,0.547430355,0.404538905,0.60585975,0.441930836
0.418347743,0.427713737,0.50907781,0.425456292,0.547430355,0.404538905,0.60585975,0.441930836
0.454394813,0.439913545,0.647334294,0.359582133,0.547430355,0.404538905,0.60585975,0.441930836
0.440826129,0.54740634,0.25585975,0.293395773,0.547430355,0.404538905,0.60585975,0.441930836
0.524543708,0.562920269,0.498943324,0.374903939,0.547430355,0.404538905,0.60585975,0.441930836
0.599279539,0.703170029,0.422622478,0.356892411,0.547430355,0.404538905,0.60585975,0.441930836
0.529298751,0.629779059,0.484870317,0.404658982,0.547430355,0.404538905,0.60585975,0.441930836
0.441114313,0.537271854,0.533429395,0.337584054,0.547430355,0.404538905,0.60585975,0.441930836
0.394428434,0.473583093,0.455163305,0.365585975,0.547430355,0.404538905,0.60585975,0.441930836
0.366378482,0.546613833,0.377977906,0.418059558,0.547430355,0.404538905,0.60585975,0.441930836
0.45098463,0.348559078,0.433981748,0.439889529,0.547430355,0.404538905,0.60585975,0.441930836
0.535710855,0.426801153,0.466834774,0.392795389,0.547430355,0.404538905,0.60585975,0.441930836
0.322118156,0.58698367,0.440754083,0.382180596,0.547430355,0.404538905,0.60585975,0.441930836
0.569404419,0.555475504,0.602473583,0.38246878,0.547430355,0.404538905,0.60585975,0.441930836
0.487728146,0.624159462,0.451777137,0.405571566,0.547430355,0.404538905,0.60585975,0.441930836
0.404226705,0.459029779,0.40160903,0.347742555,0.547430355,0.404538905,0.60585975,0.441930836
0.611143132,0.574639769,0.45192123,0.37401537,0.547430355,0.404538905,0.60585975,0.441930836
0.496853987,0.322286263,0.441618636,0.642435159,0.547430355,0.404538905,0.60585975,0.441930836
0.436551393,0.609798271,0.448487032,0.47821806,0.547430355,0.404538905,0.60585975,0.441930836
0.686743516,0.517915466,0.508117195,0.424879923,0.547430355,0.404538905,0.60585975,0.441930836
0.3123439,0.586647454,0.379947166,0.299495677,0.547430355,0.404538905,0.60585975,0.441930836
0.565994236,0.485302594,0.385038425,0.3873439,0.547430355,0.404538905,0.60585975,0.441930836
0.492579251,0.371613833,0.373150817,0.440850144,0.547430355,0.404538905,0.60585975,0.441930836
0.484582133,0.344236311,0.405595581,0.356772334,0.547430355,0.404538905,0.60585975,0.441930836
0.549039385,0.536599424,0.556676273,0.596974063,0.547430355,0.404538905,0.60585975,0.441930836
